time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,2.53965878881,-3.80082175153,20.2663685253,6.11760117544,6.1502838271,0.0,2.33189699535,-3.57989934537,4.56437103696,0.0589054311946,0.00395521083166,0.0,445.11269519677757,445.37335467907286,445.9610566015473,446.5873433540188
3.3600000000000025,2.68173356967,-4.01872193176,20.5392968784,6.12107414547,6.15101054756,0.0,2.40384361655,-3.68330301868,4.53335084382,0.0557558644344,0.024803447359,0.0,424.49215518151703,426.2776784714399,427.5830129157062,427.31702426739366
3.4200000000000026,2.82813669082,-4.24284378058,20.8106563946,6.12462432759,6.15231971578,0.0,2.47608862903,-3.78728791873,4.51205217075,0.0652443718067,0.0150612443468,0.0,430.050733395354,429.22462810858366,428.76442723540856,429.5724980283951
3.4800000000000026,2.97892959989,-4.47327714543,21.0814039277,6.12878836735,6.15308481359,0.0,2.55020329072,-3.89361609515,4.51286167283,0.0766291650306,0.00767825782681,0.0,437.4021576055754,436.78665388898315,435.4453765849316,436.4005994547061
3.5400000000000027,3.13397161974,-4.70984288582,21.3508959932,6.13333120547,6.15353637651,0.0,2.61779031174,-3.99172434142,4.47041361742,0.0738188544253,0.00721987205608,0.0,422.476592978441,422.4369501148767,421.8530021855273,421.61506800401094
3.6000000000000028,3.29300649133,-4.95220492658,21.6175241376,6.13787779975,6.15421440232,0.0,2.68329501537,-4.08685068213,4.41744983562,0.0794276644076,0.018416743936,0.0,417.0170610563262,417.99404435236625,418.34812593334703,418.8411999683641
3.660000000000003,3.45649458469,-5.2008442042,21.8851760054,6.14241915842,6.15556221236,0.0,2.76606391938,-4.20076967058,4.50393193087,0.0669120567508,0.0295275273472,0.0,462.37644589116877,463.25107864412576,463.0056565959043,462.0240236833605
3.720000000000003,3.62460596823,-5.45593889773,22.1557233858,6.14612654416,6.15828859016,0.0,2.83735828138,-4.30220515729,4.51431586041,0.0488241530842,0.0661067319095,0.0,437.8608534322893,440.89503681135403,440.0298764492522,438.53242253875925
3.780000000000003,3.7971683173,-5.71735760961,22.428844495,6.14900167746,6.16187117611,0.0,2.91421599189,-4.41158854356,4.58943077253,0.0460445881508,0.0421331083758,0.0,461.9784189047022,460.0861936953103,458.7432964321238,458.5238125508742
3.840000000000003,3.97383241901,-5.98484832532,22.7029969646,6.15168125413,6.16436587799,0.0,2.97432984695,-4.50474246762,4.54919995389,0.0417358247148,0.0404454569043,0.0,422.90141317900174,422.75701241753296,423.9369812762972,423.5677652114475
3.900000000000003,4.15446782372,-6.25838175142,22.9782488237,6.15430803381,6.16693714761,0.0,3.04648275796,-4.61291098651,4.62553177038,0.0475814353295,0.0472818077822,0.0,459.50791599267495,460.05055986526565,460.7561057734615,461.21908882923515
3.960000000000003,4.3389518897,-6.537933786,23.2545734333,6.15703808216,6.16965663314,0.0,3.10270470334,-4.70546855432,4.5855210689,0.040977489207,0.0410927423501,0.0,423.1052020590883,422.5732248381432,424.69748264987265,424.1318752434397
4.020000000000002,4.5269007901,-6.8231986968,23.5298222669,6.15932492705,6.17215009038,0.0,3.16196224894,-4.80333116036,4.58945032331,0.0316662946562,0.0424712865366,0.0,437.31500661008687,437.430789717927,438.2951860648972,437.5212275380843
4.080000000000001,4.71857872286,-7.11459164643,23.8074004293,6.1617865296,6.17448223387,0.0,3.22694583217,-4.90968949545,4.66283464069,0.0551484447185,0.0304653913908,0.0,460.5900172493419,459.640049861244,458.19846354536224,460.06257759749025
4.14,4.9138513628,-7.41207907793,24.0871506382,6.16547661555,6.17632923879,0.0,3.28191231153,-5.00645402747,4.6622368235,0.0718718203398,0.0314118837112,0.0,437.1795694989954,437.2587753955751,435.72809231314545,437.1268941346781
4.199999999999998,5.1123278263,-7.71529442662,24.3664399092,6.17014445062,6.17810335506,0.0,3.33375399944,-5.10056717747,4.64757606025,0.0875844846941,0.0256013506849,0.0,432.57777393084234,432.0884010002451,431.0927393790221,432.4235632534797
4.259999999999997,5.31411624992,-8.02437838134,24.6471795276,6.17537387022,6.17949687986,0.0,3.39228925639,-5.2019217293,4.71023964896,0.0862886044042,0.0179915110645,0.0,456.7739172506111,456.16657643550184,456.2604834982476,456.1630663753089
4.319999999999996,5.51973548891,-8.33985571874,24.935129337,6.18021914635,6.1810159605,0.0,3.46138089598,-5.31355651376,4.88735542307,0.0663975498414,0.0369685035099,0.0,490.1538214809502,491.5623609792502,491.75401641584915,490.2826200015859
4.379999999999995,5.72889037597,-8.66141415137,25.2283036825,6.18397703458,6.18314472424,0.0,3.51019173023,-5.40494482576,4.88524042903,0.0537755641148,0.0323219457219,0.0,437.63977097899965,437.253340115908,438.62323006153565,437.57640210791095
4.439999999999993,5.94088508876,-8.98839990632,25.5209977787,6.18731605485,6.18576653456,0.0,3.55603585395,-5.49452709097,4.87139185037,0.0591571008174,0.0600393762222,0.0,433.9360665733968,436.258074751995,432.128947626182,432.5846209635294
4.499999999999992,6.1558599275,-9.32103575309,25.8159125261,6.19160025812,6.19023186046,0.0,3.60925725658,-5.59313082492,4.95883740606,0.0886414209984,0.0937214566898,0.0,464.36859891829596,467.0074398473494,463.5766114666334,465.891486894411
4.559999999999991,6.37337257126,-9.65901310132,26.1102622412,6.19639806288,6.19572719173,0.0,3.6407314871,-5.67271508986,4.85358034123,0.0504979776995,0.0869441655922,0.0,403.5146988996474,402.9102608930681,404.3129474905311,400.8662328473761
4.6199999999999894,6.59304420636,-10.0021155607,26.4025500611,6.20025339884,6.20160624123,0.0,3.68103925838,-5.76393044385,4.88936583277,0.0829726872284,0.113965738237,0.0,446.8314845382626,449.0371430441807,447.0013488915707,449.6431672420744
4.679999999999988,6.81529406882,-10.3509601907,26.7006457309,6.20549940644,6.20824074849,0.0,3.72639600201,-5.86386068992,5.04667975972,0.095119916947,0.102752712061,0.0,484.41330888045695,483.57891773503906,485.0504418285772,485.96753644662925
4.739999999999987,7.03956165244,-10.7051749482,27.0009502905,6.21137355962,6.21445893852,0.0,3.74868006439,-5.94317007036,4.964178153,0.102952502524,0.105346568917,0.0,410.41597661715093,410.6564947290141,409.45890045994327,410.16433643417247
4.799999999999986,7.26547238377,-11.0645481955,27.3024993572,6.2176383351,6.22077983388,0.0,3.78089769211,-6.03552261539,5.08719184081,0.10718233172,0.105351627077,0.0,473.067161301246,473.0765142917654,475.0210800551474,475.3541054715352
4.859999999999984,7.49297865095,-11.4291866245,27.6084440327,6.22540023294,6.22669473443,0.0,3.80201079064,-6.11872098388,5.1112218915,0.154801703364,0.0794749947524,0.0,446.0502907845528,443.9397009480417,441.64541559635205,445.5703340680137
4.919999999999983,7.72160595603,-11.7986979599,27.9153712467,6.23529169203,6.23138344099,0.0,3.81842987891,-6.19779481828,5.12008703475,0.179757135513,0.0753448417491,0.0,438.97607241347885,438.638095679595,437.8386529002183,439.9360639454198
4.979999999999982,7.95103382282,-12.1727565691,28.2211339918,6.24628232515,6.23631724291,0.0,3.82875267782,-6.27029967242,5.0727281326,0.189255768875,0.0933048293973,0.0,419.0847978995613,420.6490764043179,418.7163556667713,419.57663968507717
5.0399999999999805,8.18117814811,-12.5511971794,28.528283,6.25740416483,6.24202864313,0.0,3.8420875235,-6.34357102445,5.16566604538,0.176166160158,0.0987138388186,0.0,462.45813481360915,462.8913584289458,463.0073606522719,462.00796564763914
